,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,소요산탑제빵공장,경기도 동두천시 생연동 222-3,0.0,2589.0,1.0,"[['맛있다', '\n          동두천에 유명한 대형 베이커리 카페!!!소요산 탑제빵공장!!!주차장도 넓고 매장도 넓어요~~~빵 종류도 많아요~매장이  2층까지 있고  위에 옥상까지 있더라구요~~~빵  만드는곳이 보여 재밌더라구요~평일에 갔는데도  빵을 계속 채워주니 좋더라구요~빵 먹고 남은거는 자율 포장할수있게 되어 있어 좋아요~~~따뜻한 커피와 함께 먹으니 더 맛있어요~커피는 산미가 강하지 않아 굳굳굳!!!!!빵먹으러 조만간 또 가려구요~~~#먹어서응원\n']]",[],"
카페 / 디저트
",만원 미만,없음,없음,동두천시
11,태화관,경기도 동두천시 생연동 585-46,0.0,2391.0,1.0,[],[],"
정통 중식 / 일반 중식
",만원 미만,11:30 - 20:00,첫째/셋째 화,동두천시
12,초원식당,경기도 동두천시 보산동 368-1,0.0,1972.0,2.0,[],[],"
정통 중식 / 일반 중식
",만원 미만,없음,없음,동두천시
13,일미담,경기도 동두천시 생연동 615-5,0.0,3686.0,1.0,[],[],"
한정식 / 백반 / 정통 한식
",만원-2만원,없음,없음,동두천시
14,텍사스바베큐,경기도 동두천시 생연동 538-8,0.0,5191.0,0.0,[],[],"
스테이크 / 바베큐
",만원 미만,11:30 - 22:00,일,동두천시
15,신진부대찌개,경기도 동두천시 생연동 553-20,0.0,2633.0,4.0,"[['맛있다', '\n          외지인들은 근처에 백종원 아저씨가 나온 부대찌개집으로 가는데 현지주민들은 이곳을 더 선호하신다고국물이 다른 집들과는 약간 다른게 좀 담백하고 덜 텁텁하다고 해야할지 암턴 다른맛ㅋㅋ\n']]",[],"
탕 / 찌개 / 전골
",없음,없음,없음,동두천시
16,콕스바베큐,경기도 동두천시 생연동 570-110,0.0,1442.0,1.0,"[['맛있다', '\n          어릴 때부터 알고 있던 동두천의 바베큐집. 이 근처에 이런 느낌의 닭 바베큐를 파는 곳이 더 있지만, 이곳이 원조인 걸로 알고 있다.작은 닭을 굽고 바베큐 소스를 발라주는데 묘한 풍미가 어릴 때 추억을 떠올리게 해서인지 지금 먹어도 맛있다. 닭은 어린 닭인건지 굉장히 부드러운 편이다.간단한 샐러드랑 구운 식빵, 스프라고 하야하나. 암튼 묘한 통조림 콩 같은 걸 주는데 그야말로 추억의 맛이다. 어쩌면 요즘 입맛에는 안맞을 지도 모르지만.. 색다른 맛이라 궁금하면 한 번 가볼만 하다.\n        ']]",[],"
닭 / 오리 요리
",만원-2만원,12:00 - 23:00,화,동두천시
17,타이춤페이,경기도 동두천시 생연동 608-22,0.0,480.0,1.0,"[['괜찮다', '\n          * 맛집인스타 : @tastekim_v카오산로드 길거리 맛이 물씬 난다.방콕 사람이 음식의 모든 것을 집도하는 태국요리집이다. 근무지 주변에 태국음식집이 있는지도 몰랐는데 있었다. 근데 간판도 조그맣고, 2층 가게는 꽁꽁 숨겨져 밖에서 통 보이지 않는다. 찾는게 신기한 비쥬얼이다.요리 종류는 다양하다. 쌀국수도 소고기와 돼지고기, 똠양꿍까지 선택지가 넓고, 커리에 쏨땀 등 샐러드, 생선요리까지 푸짐하다.홀로 가게를 커버하시느라 음식이 늦게 나오는 게 흠.[메뉴]1️⃣ 한국 와서 먹은 팟타이 중 가장 태국 현지스러운 맛이다.설탕과 땅콩가루, 고춧가루와 숙주등이 면과 함께 나오는게 신기하다. 골고루 섞어 먹으면 된다. 케첩이나 양념치킨이 연상되는 새콤한 향이 면에 은은히 흡수된 것이 식욕이 돋는다.잘 비벼서 호로록. 적당히 찰기있는 따뜻한 면에 함께 비빈 땅콩과 고춧가루가 붙어 씹힘맛을 더해준다.짠맛이 세지만 새콤달콤한 소스 때문에 물리지 않고 넘어간다. 새우 머리와 몸통도 푸짐해서 득 본 느낌.플레이팅은 한식뷔페집에서 반찬 덜어먹는 그릇같아서 별론데, 맛까지 보고 나니 반전이 있다. 장인은 도구를 가리지 않는다는 말이 생각난다.2️⃣ 직원이 시킨 치킨라이스도 한입 얻어 먹었다. 밋밋한 비쥬얼이지만 밥에도 간이 짭짤하게 있고, 닭의 감칠맛도 잘 살아있다.3️⃣ 음식에 고수는 들어가지 않는데 원하면 그릇 째로 가져다 주신다. 샴푸향에 코가 뻥 뚫린다. 디저트는 필요없었다.[가격]- 팟타이 / 10,000\n        ']]",[],"
태국 음식
",만원 미만,없음,없음,동두천시
18,동두천브루어리,경기도 동두천시 생연동 608-14 2F,0.0,5205.0,0.0,[],[],"
치킨 / 호프 / 펍
",만원-2만원,월-금: 11:00 - 24:00 토: 12:00 - 24:00 일: 15:00 - 22:00,첫째 일,동두천시
19,평양탕집,경기도 동두천시 생연동 561-24,0.0,3315.0,1.0,"[['맛있다', '\n          보신탕매니아로써 이집고기는 최고다\n        ']]",[],"
탕 / 찌개 / 전골
",2만원-3만원,11:30 - 20:00,일,동두천시
