,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,"발칙한맥주
                                    (신이문역점)",서울시 동대문구 이문동 237-127,0,1263.0,1.0,"[['괜찮다', '\n          동네 작은 맥주집이에요. 편맥하기 추워진 계절에 가볍게 맥주 한 잔 하기 좋은 곳. 물론 소주도 있고 보드카도 있고 잭콕도 있고 한데, 맥주 아니면 소맥밖에 먹어보지 못했어요 ㅎㅁㅎ,, 치즈스틱 맛은 있는데 양이 너무 작고, 국물 떡볶이는 갱장히 맛있었어요. 안주 없이 맥주만 시켜도 돼요! 겨울 되면 더 자주 갈 것 같은 곳,,,!\n        ']]",[],"
치킨 / 호프 / 펍
",만원 미만,없음,없음,동대문구
11,카페5번출구,서울시 동대문구 이문동 175-1,0,381.0,1.0,[],[],"
카페 / 디저트
",만원 미만,없음,없음,동대문구
12,둥이초밥,서울시 동대문구 이문동 246-23,0,1684.0,0.0,[],[],"
회 / 스시
",만원-2만원,없음,없음,동대문구
13,릴리엔,서울시 동대문구 이문동 255-188,0,241.0,1.0,"[['별로', '\n          근처에서 시간 떼우기 위해서 잠시 들렀던 카페예요. 주변에 뭐가 없어서 그냥 보이는데 막 들어갔다고는 하지만 커피에서 너무 플라스틱스러운 맛이 나서 거의 못먹고 남겼었어요ㅠㅠ 공간이 넓은 건 아니지만 사람이 없던 건 메리트!\n        ']]",[],"
카페 / 디저트
",만원 미만,없음,없음,동대문구
14,진도식당,서울시 동대문구 이문동 220-359,0,2550.0,0.0,[],[],"
고기 요리
",2만원-3만원,10:00 - 22:00,없음,동대문구
15,만두그리고분식,서울시 동대문구 이문동 256-20,0,1250.0,0.0,[],[],"
기타 한식
",만원 미만,없음,없음,동대문구
16,남도실내포차,서울시 성북구 석관동 332-221,0,113.0,0.0,[],[],"
전통 주점 / 포차
",만원-2만원,없음,없음,성북구
17,진성각,서울시 동대문구 이문동 258-39,0,2732.0,1.0,[],[],"
정통 중식 / 일반 중식
",만원 미만,10:00 - 21:00,없음,동대문구
18,안다미로왕솥뚜껑삼겹살,서울시 동대문구 이문동 175-14,0,1538.0,0.0,[],[],"
고기 요리
",없음,없음,없음,동대문구
19,남대문임금님표꿀타래,서울시 동대문구 이문동 256-322,0,1184.0,0.0,[],[],"
베이커리
",없음,없음,없음,동대문구
