,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,구끼구끼,경기도 의정부시 호원동 433-2,0.0,671.0,1.0,"[['맛있다', '\n          동네 근처 돼지갈비 맛집이 없다고 생각했는데앗!!!! 눈앞에 ~~~맨날 이 매장 앞으로 오가면서도 들어가볼 생각을 못했다 이중 테라스로 한겹 더 싸여있기도 하고 고기집이 오랑우탄 케릭터가 붙어 있어서 뭔가 내가 먹으면…이름도 구끼구끼 먹으면서 우랑우탄이 내는 소리인가? 암튼 적당히 먹어야지~! 오랑우탄 되면 안돼 고런 느낌? 그래서 못들어갔어 그런거야샐러드랑 게장이랑 사이드 반찬도 맛있다 게장은 1번까지 무료 리필 2번째 부터는 추가요금 발생돼지갈비 양념도 적당하고 고기맛도 괜찮고 숯불도 괜찮더라 고기 맛도 좋고 엥! 맛집이였네? 이걸 왜 이제 알았지? 하는 그런 맛 직원들도 친절하고 맛도 좋았어서 추천이닷나무랄데가 없는대 굳이 굳아 찾으면 한가지 아쉬운 점은 옆자리랑 붙어 있는편좀 부담스러운 … 그것만 아니면 괜춘 포인트도 쌓을 수 있다 꼭 쌓으시길 크크\n        ']]",[],"
기타 한식
",만원 미만,없음,없음,의정부시
11,"코리안바베큐
                                    (회룡역점)",경기도 의정부시 호원동 51-2,0.0,3055.0,3.0,"[['맛있다', '\n          코리안 숯불 바베큐 뭐 어릴적부터 먹어온 바베큐 닭고기를 불에 굽고 그다음 양념을 묻혀 나오는 …전에는 동네에 한개씩 있었던것 같은데요새는 많이도 사라져.. 있는 곳이 몇 안된다또 고기 먹기 전에 나오는 양배추 샐러드 양배추 잘게 잘라 캐첩 마요네즈 촵촵 버무린 ~ 그리고 그보다도 전에 팝콘 !!! 크크크 소금 팝콘도 맛있고 카라멜 팝콘도 맛있당근데 여긴 남편 말로는 생맥주 맛집이라고 했다 골드 간판을 받을만큼 카스 생 맥주의 신선함이 입증쓰아주 씨원하다고 크크 치킨 아주 맛있어요 크크크 그리운 이 맛 보시려면 들려보셔요 ~ 그 맛 그대로쥬\n        ']]",[],"
치킨 / 호프 / 펍
",없음,없음,없음,의정부시
12,"불노리왕막창
                                    (회룡역점)",경기도 의정부시 호원동 312-1,0.0,2168.0,2.0,[],[],"
고기 요리
",만원-2만원,15:00 - 02:00,둘째/넷째 월,의정부시
13,의정생고기,경기도 의정부시 호원동 415-5,0.0,5290.0,1.0,"[['별로', '\n          셋이서 한우모듬(2만2천원) 2인분에 선지해장국(6천원) 2인분을 먹었당! 고기가  그렇게 싼지도, 맛있는지도 잘 모르겠당....선지해장국도 그냥 그래서 굳이 또 다시 방문 안할듯!또 가게안이 매우 추움 ㅋㅋㅋㅋ\n        ']]",[],"
고기 요리
",만원-2만원,11:00 - 22:30,없음,의정부시
14,회룡역뒷고기,경기도 의정부시 호원동 50-2 117호,0.0,740.0,2.0,"[['괜찮다', '\n          뒷고기 맛 괜춘사장님이 직접 고기 숙성 시켜서 나오는 뒷고기다양한 부위로 다양하게 맛을 느낄 수 있고 꼬숩고 쫄깃한 맛이 느껴짐친절하고 맛있어요~ 같이 나오는 반찬도 명이나물 , 상추무침 , 된장국 , 김치다 괜춘김치도 한국산김치 크크 믿고 먹는다능\n        '], ['괜찮다', '\n          저렴하고 사장님 친절하고 고기 신선하고 맛나요~ 뒷고기는 부위가 특이하다 느끼실텐데~ 비계가 그닥 없고 맛있어요~ 1인분에 7천원으로 가격도 저렴하고요~ 맛도 있어요된장찌개가 같이 나오는데 고것도 맛나구요~ 유기농 상추에 사장님 마인드 너무 맘에 들어요~ 암튼 추천드려요 가보셔요~! 회룡역 먹자골목에 있음다\n        ']]",[],"
고기 요리
",만원 미만,없음,없음,의정부시
15,한양본가한양왕족발,경기도 의정부시 호원동 50-2,0.0,259.0,1.0,"[['맛있다', '\n          존맛탱여기 매콤한 족발이 진짜 맛있음왕 추 천 이 동네 이런 맛집이!충격적이였음 우선 여기는 불족발이 훨씬 맛있었다같이 나오는 반찬들도 아주 깔꼼하고 맛이 있는데 무말랭이 무침 , 김치 , 부추 , 상추, 마늘 근데 불족발이 진짜 맛있어!!! 이 불족발 소스에 잘 무쳐서 상추에 싸고 마늘 하나 넣고무말랭이 하나 넣어서 싸서 먹으면 와아~~ 엄지가 뿅 하고 나올 맛이다 남편이 3일 연속 가고 맛있어서 데리고 와줬는대 불족발이 특히 맛있고 아저씨들 아줌마들이 바글거리는찐~~ 맛집이다 여기에 막걸리 시켜먹으면 게임 끝나중에 남은거 싸가려했더니 소스나 무말랭이는 돈을 내야 싸갈 수 있다고 … 2천원 후아 좀 놀랬다 \n        ']]",[],"
고기 요리
",2만원-3만원,없음,없음,의정부시
16,"전설의옛날통닭
                                    (의정부점)",경기도 의정부시 호원동 6-26 1F,0.0,3632.0,1.0,[],[],"
닭 / 오리 요리
",만원-2만원,없음,없음,의정부시
17,"수유리우동집
                                    (회룡직영점)",경기도 의정부시 호원동 418,0.0,258.0,1.0,"[['괜찮다', '\n          얼큰 우동이 맛있더라구요 어제 저녁 같은 날씨에 우동 생각 절절하잖아요 그래서 찾아갔는데 얼큰한 우동 국물에 김밥이 아주 맛나요맛있게 잘 먹었습니다 김밥도 깔끔한대 시금치가 비싸져서인지 오이로 대체했다는데 그래서인지 맛은 저는 시금치 넣은 김밥이 더 맛있고오이로 대체된 김밥은 그냥 그랬어요 그래도 친절하시고 키오스크랑 돈통이 셀프라서 깔끔하구나 생각되더라구요 수저도 열로 소독 했던것 같은 통에 들어가 있구요맛도 괜찮구요 김밥 하나 씹다가 얼큰우동 국물 들어가면 크으 맛있잖아요~ 구운 달걀 500원에 팔더라구요 여기는 직영점이라 깔끔하고 괜찮았어요 이제 역전우동 체인만 보여서 이젠 없어졌나 했는데 후기 적드려 보니 많이 여전히 살아있네요 추운날 우동한그릇 끝~ \n        ']]",[],"
기타 한식
",만원 미만,없음,없음,의정부시
18,반미362,경기도 의정부시 호원동 425 한승프라자 121호,0.0,850.0,1.0,"[['맛있다', '\n          맛있네요 상콤 상콤 동네 맛집 발견~~ 전 불고기랑 매운치킨 반미 먹었는데제 입맛엔 불고기가 더 낫긴 했어요 매운 치킨도 안맛있었단건 아니에요\n        ']]",[],"
베트남 음식
",만원 미만,없음,없음,의정부시
19,"명륜진사갈비
                                    (회룡점)",경기도 의정부시 호원동 51-1,0.0,699.0,1.0,"[['별로', '\n          가성비라고 하던대… 뷔페 저는 뷔페 싫어하거든요 근데 여기 닭갈비가 맛있어요 여기 시그니처가 돼지갈비라고 하던대 그것보다 닭갈비가 더 낫더라구요다음에 가면 닭갈비만 와장창 구워먹다 올것 같아요저는 돼지 껍데기는 너무 기름졌어요 기름져서 불이 막 일어나더라구요 돼지 껍데기 거의 남겼어요 양고기랑 목살은 그냥 평범했고 돼지갈비는 그냥 … 그랬어요다 그냥 그런 맛이라고 해야하나 암튼 어쩔수 없이 가게되면 닭갈비입니다 남편이 즐겨보는 유투브에서 피피엘 해서 보고 가자고 해서 갔는데 다시 가지는 않을것 같습니다\n        ']]",[],"
고기 요리
",만원-2만원,없음,없음,의정부시
