,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,춘하추동,경기도 동두천시 생연동 635-3,0.0,2931.0,4.0,"[['맛있다', '\n          다소 맵습니다. 매운거 못드시는분들은 어려울 수도.. 고추가루맛이 강합니다.끓이면 끓일수록 맛있습니다.닭한마리매우 기본에 충실한 닭한마리소스가 강합니다 제입에는 매우 좋습니다.\n        '], ['맛있다', '\n          맛집인스타 : @tastekimsolo전날 술을 한잔 했다보니 자연스레 몸이 국물을 찾는다. 시골집 느낌 제대로인 이 곳은 완벽한 선택.닭탕이란 이름이 생소하지만, 닭한마리와 거의 흡사하다. 맑고 뽀얀 닭육수, 아낌없이 넣어주는 닭고기와 감자. 어린시절 할머니집에서 먹었던 백숙처럼 심플하게 맛있는 그 맛.차이가 있다면 고기에 얹어 먹는 특제 양념이다. 파 송송 썰어서 무쳐 내온 양념은 와사비의 쨍함도 느껴지고, 식초의 시큼함과 매콤달콤함이 섞여 고기에 묘한 감칠맛을 추가한다.안그래도 부드럽고 탱글탱글한 닭고기를 끊을 수 없게 만드는 일등공신. 적당히 먹고나면 면사리나 밥을 추가해 먹으면 된다. 오늘은 면사리. 닭칼국수 후루룩 하니 한시간이 끝난다.날이 따뜻해졌다. 봄이라 살짝 나른한 것이 기분좋은 4월이다.\n        '], ['맛있다', '\n          제 인생 맛집중 하나 특히 닭탕 은 처음에 먹으면 이게 대체 무슨맛인가 싶다가도 중독성 엄청남 집가면 자꾸 생각나는맛 닭도리탕도 인생 닭도리탕 고추장 안쓰시고 고추가루 간장으로 칼칼 깔끔한 맛 진짜 맛있음 단점은 쪼금 허름하고 좌식 밖에 없다는점..?\n        ']]",[],"
닭 / 오리 요리
",2만원-3만원,11:30 - 21:30,일,동두천시
11,갑순이네떡볶이,경기도 동두천시 생연동 406-1,0.0,239.0,1.0,"[['맛있다', ""\n          * 맛집인스타 : @tastekim_v찾았다. 내 어린시절 추억여행.90년대 분식집의 모습을 그대로 담고 있는  떡볶이집이다. 노포느낌 물씬 나는 외관에 미닫이문을 조심히 열면 그리운 풍경이 눈앞에 펼쳐진다.흡사 시장같다. 철판에서 보글보글 끓는 떡볶이와 오뎅, 산처럼 쌓인 순대, 구석에 턱턱 놓여진 튀김들. 오래되긴 했지만 그렇게 지저분하지 않아 마음에 든다.서울에 맛있는 떡볶이집이야 많지만, 이런 정겨운 분위기를 느낄 수 있는 곳은 이제 거의 없을 것 같다.가게는 협소하고 테이블도 제각각이라 운이 나쁘면 자리가 없다. 애매한 위치임에도 손님이 많은 걸 보면 그만큼 유명한 것이리라.[✔️ 메뉴]1️⃣ 계산서에 체크해 주문하는 방식. 분식점에서 파는 거의 모든 메뉴가 있다.가격은 이정도면 저렴하다.미친 물가에 둘이 시켜 나눠먹어도 만원이 될까말까한 금액. 싸고 푸짐한 분식집의 기본을 지키는 곳이다.2️⃣ 김이 모락모락 올라오는 떡볶이.쫄깃한 밀떡에 고추장맛이 진하게 느껴지는 양념이다. 맵지도 않고 고추장 덕에 뒷맛이 개운하다.집에서 만든 떡볶이가 생각나는 맛. 이런 떡볶이라면 밥 대신 먹을 수 있다.3️⃣ 튀김은 개당 700원이다. 옛 물가 그자체지만 대신 양도 솔직한 편.튀김 단독으로는 애매하지만 떡볶이 소스에 찍어먹으면 진가가 나온다. 떡꼬치 역시 옛날 달달한 소스가 발라진 그 맛.어려서 맛있는게 아니라 그냥 맛있는 거였다.4️⃣ 김밥은 햄에 계란에 단무지 우엉. 정말 필요최소한만 딱 들었다. 속이 차지 않는 김밥의 맛은 뭐. 떡볶이랑 같이 먹었다.마지막은 분식집의 완성인 라면. 떡과 파 듬뿍 들어간 아는 맛. 후루룩 넘기면 기분 좋게 배가 찬다.5️⃣ '맛있다'를 골랐지만 엄청난 맛을 가진 집은 아니다.하지만 이 분위기에는 이 정도 맛이기에 더 완벽하다.[가격]- 떡볶이 / 3,500원- 튀김 / 종류불문 700원- 김밥 / 2,500원- 떡라면 / 4,000원\n        ""]]",[],"
기타 한식
",만원 미만,없음,없음,동두천시
12,코홀트프로덕트,경기도 동두천시 생연동 440-4,0.0,2929.0,5.0,"[['맛있다', '\n          동두천에 이런 카페가 생길줄 몰랐어요~~시청 들렸다가 편하게 들릴 수 있어서 좋앗어요!무엇보다 사장님 맛잇고, 커피가 친절해요:)\n        ']]",[],"
카페 / 디저트
",만원 미만,없음,없음,동두천시
13,예전보리밥,경기도 동두천시 생연동 698-7,0.0,917.0,1.0,"[['괜찮다', '\n          보리비빔밥집인데 저는 오징어볶음 2인분 시키고 국물은 된장이랑 청국장이랑 고르라고 해서 저는 청국장으로양이 너무 많아요~ 반찬 정갈하고 오징어볶음이랑 청국장이 어마무시하게 나와요 양이 너무 많아서~ 1인씩 아주 푸짐하게 먹게 되는 양이에요~ 양이 많지 않으시면 한쪽만 깨끗히 드시고 포장 추천 드려요쌀과 김치가 국산이라 믿고 먹었구요 저는 오징어볶음을 무지 좋아해서 나물은 반찬으로 먹고 오징어 볶음 국물에 밥 비벼먹는거 추천드려요~! 맛이 기가막히게 맛나진 않았지만 그래도 오징어 좋아하는저는 맛있게 먹었기에 올립니다 \n        ']]",[],"
한정식 / 백반 / 정통 한식
",만원 미만,없음,없음,동두천시
14,"명랑고기
                                    (생연점)",경기도 동두천시 생연동 820-33,0.0,740.0,1.0,"[['맛있다', '\n          * 맛집인스타 : @tastekim_v동두천중앙역 최고맛집이다.가게 안은 인테리어 가게처럼 휑하지만 떡 벌어지는 떡갈비를 내놓는다. 저녁엔 쭈꾸미도 판다는 소문이다.점심에 떡갈비 정식은 목재 쟁반에 푸짐하게 나온다. 큼직한 떡갈비 두 덩이에 된장국, 고봉으로 퍼놓은 밥에 찬들도 듬뿍듬뿍. 물도 버섯으로 우려져 있다.고기가 맛있다. 알갱이가 느껴질 정도로 거칠게 다져낸 떡갈비는 기름기가 가득한데, 달달한 양념과 궁합이 딱 맞는다. 지금까지 다녔던 떡갈비 맛집들은 기름이 쪽 빠져 담백한 편이었는데, 한입에 강렬하니 점심 잠을 깨워주는 맛이다.된장국도 시원하고, 찬중에선 오독오독한 궁채무침이 특히 좋다. 모든 찬들이 고기에 맞춰 맛이 더해진다. 식사 끝내고 일어나려니 미숫가루를 가져다 주신다. 항상 나오는 건 아니고, 이날 마시려고 탄걸 내주신 거다. 인심좋은 달달함으로 배터지는 점심 한끼다.[가격]- 떡갈비 점심정식 12,000\n        ']]",[],"
한정식 / 백반 / 정통 한식
",만원-2만원,없음,없음,동두천시
15,진짜커피사랑이야기,경기도 동두천시 생연동 713-5,0.0,397.0,1.0,"[['맛있다', '\n          * 맛집인스타 : @tastekim_v회사 다닌지 2년만에 존재를 알았다.90년대 빵집같은 외관이라 신경도 안 썼는데, 무려 오픈한지 5년된 핸드드립 커피집이다.앉아서 마실 수 있는 바도 있고융드립 커피는 원하는 원두를 선택할 수도 있다.단순히 산미 있고/없고가 아니라 취향별로 맞춤형 원두를 추천해주시는 만큼 내공이 돋보인다.원두 시향도 해보고, 직접 내린 커피라며 시음도 시켜주시고, 원두 설명도 꼼꼼히 해주신다. 여기에 눈앞에서 내려지는 커피 향까지 와. 5천원 커피 오마카세쯤 되겠다. 내 품속 5천원은 이 곳을 위해 있던 것이었다.[메뉴]- 융드립 커피(ICE)- 원두를 바꿔가며 마셨다.(1) 아침에 마신 원두는 예가체프. 향긋하고 고소한 향에 코를 커피에 박고 있고 싶다. 한입 머금을 때마다 입에서 꽃향기와 블루베리 향이 켜켜이 피어 오른다. 초콜릿과 캬라멜도 살짝살짝 고개를 내민다. 섬세함이 너무나도 좋다.(2) 너무 맘에 들어 점심 먹고 한번 더 갔다. 이번엔 코스타리카 아길레라 원두를 추천받아 마셨다.처음엔 에스프레소만큼 진해 움찔했다. 시간이 지나니 체리향이 강렬하다. 생 체리보다는 베라 체리 쥬빌레같은 느낌이다.더불어 밀크초콜릿같은 카카오향도 뿜뿜. 계속 입맛을 다시게 하는 맛이다.(3) 리뷰 쓰는 오늘도 갔다. 노잼 직장생활에 활력을 주는 이런 가게 하나쯤 있어주니 참 좋다.[가격]- 융드립 커피 5,000\n        ']]",[],"
카페 / 디저트
",만원 미만,없음,없음,동두천시
16,금락일식,경기도 동두천시 생연동 747-7 1F,0.0,1590.0,1.0,[],[],"
회 / 스시
",2만원-3만원,11:00 - 22:00,없음,동두천시
17,올트커피,경기도 동두천시 생연동 826-25 1F,0.0,590.0,0.0,[],[],"
카페 / 디저트
",만원 미만,없음,없음,동두천시
18,"해닭해물닭볶이
                                    (동두천점)",경기도 동두천시 생연동 744-2,0.0,215.0,0.0,[],[],"
닭 / 오리 요리
",만원-2만원,없음,없음,동두천시
19,별미칡냉면,경기도 동두천시 지행동 664-6,0.0,2838.0,2.0,"[['맛있다', '\n          비빔냉면을 원래 안먹는데 여기는 맛있어요 같이 나오는 냉육수도 진하고 조미료가 안들어간 느낌? 물냉면도 맛있고 가격도 맛과 양에 비해 착하답니다. 겨울에 냉면을 찾게되는 그런 맛집입니다\n']]",[],"
국수 / 면 요리
",만원 미만,없음,없음,동두천시
