,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,스시앤리,경기도 의정부시 호원동 455-5 다메오상가 1F,0,6074.0,2.0,[],[],"
회 / 스시
",만원-2만원,17:00 - 24:00,월,의정부시
11,"처갓집양념치킨
                                    (호원점)",경기도 의정부시 호원동 454-14,0,5090.0,1.0,[],[],"
닭 / 오리 요리
",만원-2만원,15:00 - 03:00,없음,의정부시
12,그리고옹심이메밀칼국수,경기도 의정부시 호원동 119-258,0,3739.0,1.0,[],[],"
국수 / 면 요리
",만원 미만,11:00 - 22:00,없음,의정부시
13,"투썸플레이스
                                    (의정부호원점)",경기도 의정부시 호원동 454 욱은빌딩 106호,0,51.0,1.0,"[['별로', '\n          여기 매장 최근에 지어져서 엄청 깨끗하고 좋은데근데 차가지고 가는건 진짜 비추에요 주차는 진짜 똥이에요 차단기 인식 이상하게 되서 일행 차는 주차할때 인식 자체가 안됐고 그래서 차단기 앞에 가서 호출 누르고 연락해서 안된다고 말해야했고 저희 차는 주차할때 인식 됐다 했는데 출차할때 인식을 못해서 차단기가 안 올라가서 후진 했다가 2번을 해도 언되서 결국 수동으로 차에서 내려서 버튼 눌러서 나왔어요 진짜 불편했어요 여기 차 가지고 가실꺼면 가지마세요 비추입니다 진정 비추\n        ']]",[],"
카페 / 디저트
",만원 미만,없음,없음,의정부시
14,다원분식,경기도 의정부시 호원동 274-6,0,1220.0,1.0,[],[],"
기타 한식
",만원 미만,없음,없음,의정부시
15,통일순대국,경기도 의정부시 호원동 464-15,0,990.0,1.0,"[['별로', '\n          망월사에 시험보러 왔다가 순대국이 땡겨서 초록창에 망월사 순대국 맛집 쳐서 나온 곳. 네이버 평점은 4.76에 지역맛집으로 꽤 유명한 곳인듯? 기대를 많이 했는데 솔직히 순대나 내용물이 그렇게 많지는 않았다. 또 싱거운 국물에 들어간 순대위에 새우젓을 올려먹는걸 좋아하는 내 입맛에는 굉장히 짜서 실망스러웠다. 소금과 후추맛이 진한걸 보면 미리 간을 해서 나오는듯. 그리고 무엇보다도 순대국집의 별미는 김치와 깍두기라고 생각하는데 둘 다 비리고 짜고.... 새우젓 외에는 마땅히 같이 어울려 곁들여 먹을만한 반찬이 없어서 이 부분에서 가장 실망스러웠음. 그런데 두부조림은 굉장히 맛있음.전체적으로 간이 덜 되서 나왔으면 좋을것같다. 직원분들은 무심한듯 친절하셨다. 청결을 중시하시는건 정말 좋지만 밥먹는데 옆에서 계속 닦고 계시면 조금 불편해요...\n        ']]",[],"
탕 / 찌개 / 전골
",만원 미만,없음,없음,의정부시
16,설희책방,경기도 의정부시 호원동 121 건영아파트상가동 203호,0,258.0,1.0,"[['맛있다', '\n          귀여운 설희가 있는 책방이에요!!책 읽다가 보면 가끔 설희가 냄새 맡으러 옵니다ㅎㅎ넘 귀엽ㅎㅎㅎ꿀사과에이드를 먹었는데사과 짱맛있어요!! 적당히 달아서 사과만 따로 빼먹었습니당ㅋㅋ뭔가 음료에는 단맛이 많이 안나서요!!동네에 거의 없는 독립서점이지만 아무래도 동네라서 그런지 베스트셀러가 많이 있어요!!저는 독립서점은 다른 서점에서는 접할 수 없는 다른 책들을 볼 수 있는게 큰 매력이라고 생각하는데이 부분은 아쉬웠지만 동네장사라 어쩔수없다고 봐요ㅠㅠ\n        ']]",[],"
카페 / 디저트
",만원 미만,없음,없음,의정부시
17,"황죽
                                    (의정부호원점)",경기도 의정부시 호원동 455 로뎀프라자,0,2389.0,1.0,"[['맛있다', '\n          죽이 다 거기서 거기겠지~ 하겠지체인이잖아 하겠지 하지만 .. 울 동네 본죽은 너무 맛이 없어서… 배달료 4천원이나 쓰면서 황죽 먹는다 아오~ 회사 동네 죽이 진짜 맛있는데 여의도죽집 대여 그치만 뭐 동네 황죽도 괜찮은 편이다 사장님이 배달료는 오로지 배달 기사님들이 가져간다고근데 … 한정거장에 4천원 심하네~ \n        ']]",[],"
기타 한식
",없음,없음,없음,의정부시
18,"돈까스클럽
                                    (장암점)",경기도 의정부시 장암동 135-34,0,2089.0,1.0,[],[],"
까스 요리
",없음,없음,없음,의정부시
19,왕십리곱창마을,경기도 의정부시 호원동 460-4 라온힐즈 1F,0,1019.0,0.0,[],[],"
고기 요리
",만원 미만,없음,없음,의정부시
