,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,토박이토종순대국,서울시 노원구 월계동 285-13 월계센트럴아이파크,0,1242.0,1.0,"[['괜찮다', '\n          역시 든든하게 순대국.저렴해서 좋네요.맛은 괜차나요 \n        ']]",[],"
탕 / 찌개 / 전골
",만원 미만,없음,없음,노원구
11,"하다식당
                                    (월계점)",서울시 노원구 월계동 271-23 1F,0,851.0,1.0,"[['맛있다', '\n          궁금했지만 노원에서가려면 은근히 가기 까다로운 천호에 있던 하다식당이 월계역 근처에 생겼다. 가보니 위치상으론 좀 뜬금없는 곳에 있는 느낌. 문에 인덕대 졸업생 커플이 한다고 써있었다. 가격은 요즘 이런 돈까스치고 비싸지않은 편이라 좋았다. 서빙이 셀프인데 퇴식도 셀프라서 익숙하지 않으면 놓고 나갈 듯. 등심이랑 안심을 먹어봤는데 둘중에선 안심이 더 맛있다. 요즘 이런 돈까스가게들이 많이생기고 상향평준화된 편이라 멀리서 찾아갈정도는 아닌데 이쪽 지역에서는 분명히 가볼만한 곳.\n        ']]",[],"
까스 요리
",만원 미만,없음,없음,노원구
12,꾸까,서울시 노원구 월계동 333-1 이마트 월계점 1F,0,301.0,1.0,[],[],"
카페 / 디저트
",만원 미만,없음,없음,노원구
13,카페해야,서울시 노원구 월계동 285-13 월계센트럴아이파크,0,761.0,0.0,[],[],"
카페 / 디저트
",만원 미만,없음,없음,노원구
14,예돈,서울시 노원구 월계동 271-48,0,263.0,0.0,[],[],"
까스 요리
",만원-2만원,없음,없음,노원구
15,월계철판곱창,서울시 노원구 월계동 600,0,2945.0,2.0,"[['맛있다', '\n          20-97-리뷰원정 51꽤 오랫동안 곱창을 전문으로 장사를 하고 계십니다어머님이 조리를 하시는데 가격대비 가성비도 좋고 맛도 평균이상입니다곱창덕후들은 한번쯤 지나치면서 보고 먹었을것같습니다 코로나 이전에는 홀 손님도 꽤 많았습니다근처로 배달도 하는데 직접 배달을 해서 배달비가 없습니다방문추천 80%서비스 50%청결 80%주차는 뒤쪽 상가 주차장 약 8대 가능\n        '], ['맛있다', '\n          인덕대 앞 가게고 오래되어 보이는 외관에 들어가기 조금 꺼려졌는데 막상 먹어보니 정말 맛있었습니다 가격은 곱창볶음 1인분에 만원으로 조금 있는 편이지만 맛있어서 다음에 또 오려구요 ㅎㅎㅎ 볶음밥 2인분까지 먹으니 배 터질 뻔했어요 볶음밥 양념이 조금 더 있었으면 하는 아쉬움은 있었지만 남기지 않고 다 먹었습니다많이 자극적이지 않은 맛으로 추천합니다가게 안에서 먹는 손님보단 포장손님이 많더라구요 ㅎㅎㅎ\n        ']]",[],"
고기 요리
",만원-2만원,없음,없음,노원구
16,꼬꼬몬,서울시 노원구 월계동 333-1 이마트 월계점 1F,0,697.0,1.0,"[['맛있다', '\n          이거 ㅋㅋㅋ 에그몬이랑 같이 꼬꼬몬이더라구욤 집 포장해가는 김에 동생이 닭강정 좋아해서 사다줬더니 맛있다 그러네요!! 간장 먹어봤는데 생각보다 많이 안달아서 저는 좋았어요! 시중에 파는 다른 닭강정들은 많이 달아서 별로 안먹었거든요 ㅜㅜ 약간 눅눅했는데 이거는 제가 포장해서 걸어오느라 어쩔 수 없었던 것 같아요 흑흑 담에 또 가서 포장해 올듯욤! 아 맞다 포장이 그리고 푸라닭? 비슷하게 특이하게 나오더라구요!!\n        ']]",[],"
닭 / 오리 요리
",만원 미만,없음,없음,노원구
17,"돈카춘
                                    (월계점)",서울시 노원구 월계동 276-19 3F,0,410.0,1.0,"[['맛있다', '\n          22-66인덕대학인근의 학사식당겸 학사주점 분위기의 2층대체적으로 가격은 저렴하며 가격대비 가성비는 역시 대학가 인듯 합니다돈카츠도 나름 튀김 빵가루가 바삭하고 맛있습니다김치나츠가베를 시켰는데 만족스럽습니다김치나베가 매콤하니 돈카츠의 느끼함도 잡아주고 국물도 맛있습니다카레 돈카츠는 살짝 아쉬웠지만 그래도 나름 만족스럽습니다방문추천 85%친절도 중청결 중주차불가\n        ']]",[],"
정통 일식 / 일반 일식
",만원 미만,없음,없음,노원구
18,날보러와요카페,서울시 노원구 월계동 276-20 1F,0,199.0,1.0,"[['맛있다', '\n          22-98수박슬러시 하나만 본다면 최고입니다적당히 달달하면서 수박살이 식감을 더해주는데 토핑처럼 올라간 작은 큐브 수박이 식감과 비쥬얼을 더해 줍니다대학가 동네에 위치한 공부하기 편한 인테리어에 사장님의 시그니처 취향이 곁들여진 세월이 묻어나는 장식품들을 구경하는 재미도 좋습니다테이크 아웃은 각 음료당 500 원의 추가 할인이 적용됩니다계산대 앞 매대에 컵라면들을 올려 두셨는데 공부하는 학생들을 위한것인지 가격은 현금 천원으로 거의 봉사비입니다사장님의 마음 씀씀이가 고와보입니다방문추천 90%친절도 중청결 중주차불가\n        ']]",[],"
카페 / 디저트
",만원 미만,없음,없음,노원구
19,용궁중화요리,서울시 노원구 월계동 600 월계1단지주공아파트,0,3256.0,1.0,"[['별로', '\n          20 여년전 쯤에는 밤에 갑자기 짜장면이 먹 고 싶어지면 꾹 참고 자거나, 짜파게티를 먹던가 했었습니다그러다가 발견한 이 중식당 용궁은 그렇게 오래토록 밤에만 오던 중식당 이었습니다짜장면 맛은 그때는 정말 맛있었습니다새벽에 문득 갈증이 난 짜장면이니 오죽했을까요지금은 별로 입니다워낙 맛있는집이 많기도 하고 입맛도 변했겠지요갑자기 짜장면이 먹고 싶다며 고양이 눈을 뜨는 딸을 데리고오랜만에 찾은 이집에서 아내가 새벽에 짜장면 먹고싶다고 해서 30킬로를 차타고 왔던 추억을 얘기합니다그래도 딸은 맛있게 먹네요방문추천 50%서비스 60%청결 50%주차는 근처에 공간 많아요12시 넘어서 올때만,.\n        ']]",[],"
정통 중식 / 일반 중식
",만원 미만,00:00 - 24:00,없음,노원구
