,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,"채선당
                                    (덕계점)",경기도 양주시 덕계동 480-2,0,1522.0,1.0,[],[],"
탕 / 찌개 / 전골
",만원-2만원,없음,없음,양주시
11,부부떡집,경기도 양주시 덕계동 451-4,0,1655.0,0.0,[],[],"
베이커리
",없음,없음,없음,양주시
12,고구려삼계탕,경기도 양주시 덕계동 679-13,0,1320.0,0.0,[],[],"
탕 / 찌개 / 전골
",없음,없음,없음,양주시
13,소문난한방순대,경기도 양주시 회정동 421-20,0,1296.0,0.0,[],[],"
탕 / 찌개 / 전골
",없음,없음,없음,양주시
14,덕계손칼국수만두국,경기도 양주시 덕계동 421-10,0,1268.0,0.0,[],[],"
국수 / 면 요리
",만원 미만,없음,없음,양주시
15,"모리샤브
                                    (양주LF스퀘어점)",경기도 양주시 회정동 453-19,0,1253.0,0.0,[],[],"
탕 / 찌개 / 전골
",만원-2만원,11:00 - 22:00,없음,양주시
16,강남동태찜,경기도 양주시 덕계동 479-1,0,1219.0,0.0,[],[],"
해산물 요리
",만원 미만,10:00 - 22:00,없음,양주시
17,궁중떡집,경기도 양주시 회정동 870-1,0,1180.0,0.0,[],[],"
베이커리
",없음,없음,없음,양주시
18,강남떡집,경기도 양주시 덕계동 420-9,0,1171.0,0.0,[],[],"
베이커리
",없음,없음,없음,양주시
19,춘천골닭갈비,경기도 양주시 덕계동 681-24,0,1150.0,0.0,[],[],"
닭 / 오리 요리
",만원-2만원,11:00 - 24:00,없음,양주시
