,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,"굽네치킨
                                    (의정부녹양점)",경기도 의정부시 녹양동 326-2,0,4081.0,1.0,[],[],"
닭 / 오리 요리
",만원-2만원,12:00 - 00:30,없음,의정부시
11,충남순대국,경기도 의정부시 가능동 96-1,0,1329.0,1.0,"[['맛있다', '\n          국밥잘하는곳이 어디 있을까 해서 찾다가 발견한 곳. 의정부 제일시장에서 몇분정도 거리다.외관부터 정겨운 느낌의 가게. 안은 꽤 넓다. 순대국은 종류가 콩나물이랑 당면도 있는데 그냥 토핑 추가한 정도의 느낌. 선지해장국도 판매한다.콩나물 순대국 보통으로 주문. 다대기가 기본적으로 풀어져서 나오기때문에 빨간 국물이 특징.내장비율이 좀 높안편이고 간까지 들어간다 순대는 당면순대.잡내는 크게 못느꼈고 김치는 통으로 나오는 석박지가 특징. 생마늘을 같이 주는것도 좋았다. 푸짐하고 맛도 괜찮았고 친절하셨다.\n        ']]",[],"
탕 / 찌개 / 전골
",만원 미만,없음,없음,의정부시
12,한라산도야지,경기도 의정부시 녹양동 327-3,0,257.0,1.0,"[['맛있다', '\n          22-206의정부 한쪽에 자리하고 있는 삼겹살 등 돼지 고기 전문점입니다일단 모듬으로 시작했는데 약 3인분정도의 모듬이 가격대비 적당한 양과 잡내 없는 생고기가 맛있습니다그리 크지 않은 매장에 서비스가 좋습니다사빙하시는 분은 두분인데 손이 빠르시네요다만 식사종류가 냉면과 된장찌게 뿐이라 그게 좀 아쉽습니다가성비 좋은 고깃집입니다방문추천 70%친절도 상청결 중주차는 불가하나 가게앞 길가 주차장 비어있으면 이용 가능\n        ']]",[],"
고기 요리
",2만원-3만원,없음,없음,의정부시
13,동해초밥참치,경기도 의정부시 녹양동 340-4,0,118.0,1.0,"[['맛있다', '\n          23-106의정부 조용한 곳에 위치한 동네 초밥집입니다점심 장사가 피크일것 같은 분위기입니다점심 정식이 나름 저렴하고 알차게 나옵니다초밥 10피스 우동 또는 모밀에 샐러드까지...매우 혜자스러운데 가격도 11.000원이라 점심때 손님들이 좀 있습니다맛도 그런대로 괜찮고 양도 많습니다매장이 꽤 커서 단체 손님도 좀 있습니다단 서빙 보시는분이 적어서 음식 서빙이 늦긴 한데 기다려 줄만 합니다방문추천 70%친절도 중청결 중주차는 가게앞 약 2,3대 가능\n        ']]",[],"
회 / 스시
",만원-2만원,없음,없음,의정부시
14,"교촌치킨
                                    (녹양점)",경기도 의정부시 가능동 92-51,0,4373.0,2.0,[],[],"
닭 / 오리 요리
",만원-2만원,12:00 - 24:00,없음,의정부시
15,이탈리아로떠난꼬마,경기도 의정부시 녹양동 412-6,0,1902.0,1.0,"[['괜찮다', '\n          옛날에는 엄청 맛있었던 거 같은데 지금은 킁..2번째 방문이예요. 해물크림파스타랑 토마토?? 리조또 두 개 주문했어요.(27,500원) 메뉴는 전반적으로 11,000원 ~ 13,000원 안팎에서 가격대가 형성되어 있어요.맛은 둘 다 무난히 맛있었어요. 저는 토마토 리조또가 좀 더 맛있었는데 적당히 꾸덕꾸덕했던 게 좋았던 것도 있고, 발사믹소스? 같은 게 조금 뿌려져 있었는데 이게 의외로 되게 맛있더라구요. 해물크림은 그냥 평범한 크림 파스타 같았어요. 메뉴판에서 약간 매콤하다고 본 거 같은데 그런 건 아니더라구요.피클도 큼직큼직하게 썰어져 있었는데 좋았어요. 전체적으로 맛있긴 했는데, 첫 방문 때는 생각보다 너무 맛있어서 좀 놀랐었거든요. 이번에는 메뉴 선택의 문제인지 그때만큼의 감동은 없었네요. 그래도 맛있었어요..!!\n        ']]",[],"
이탈리안
",만원-2만원,11:30 - 21:00,일,의정부시
16,녹양식당,경기도 의정부시 가능동 93-2,0,1320.0,1.0,[],[],"
기타 한식
",만원 미만,없음,없음,의정부시
17,"착한낙지
                                    (의정부본점)",경기도 의정부시 녹양동 108-34,0,720.0,1.0,"[['맛있다', '\n          맛있게 맵고 좋아요!! 전이 끝내줍ㄴ다\n        ']]",[],"
해산물 요리
",만원-2만원,없음,없음,의정부시
18,위오커피,경기도 의정부시 가능동 59-7 1F,0,700.0,1.0,[],[],"
카페 / 디저트
",만원 미만,없음,없음,의정부시
19,"펠어커피
                                    (의정부점)",경기도 의정부시 녹양동 412-5 1F,0,388.0,1.0,[],[],"
카페 / 디저트
",만원 미만,없음,없음,의정부시
