,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,"더브라운
                                    (신세계백화점 의정부점)",경기도 의정부시 의정부동 168-54,0.0,4507.0,12.0,"[['맛있다', '\n          의정부 더브라운 브런치카페 찐맛집 입니다.제가 먹어본  브런치가게중 제일 품짐하고 맛도 좋고 계란맛집 이기도 합니다.가족이나 친구들 모임때 가도 될 정도로 추천하고 싶고 카페 에  서비스를 기대를 안하고 갔지만 직원분들도 친절하셔서  자주 방문 할꺼 같습니다.\n        ']]",[],"
카페 / 디저트
",만원 미만,없음,없음,의정부시
11,오와케이크,경기도 의정부시 의정부동 207-1 창성빌딩 101호,0.0,3517.0,3.0,"[['맛있다', '\n          언니와 함께 조각케익 먹으러 왔어요.많이 달지않고 맛있네요\n        '], ['맛있다', '\n          [홀케이크가 맛있는]점심쯤에 지나가면서 봤다가 비싸다고 생각해 패스했는데 신랑이 사온 케이크. 크리스마스와 같은 시즌이 아닐때는 조금 더 다양한 케이크가 있는 듯 한데 크리스마스 당일에는 생크림 완전꾸덕초코 초코 이렇게만 보였다. 케이크자체는 매우 심플하고 깔끔했고 토퍼를 같이 챙겨주신 센스로 크리스마스 파티를 매우 잘 할 수 있었다. 홀케이크로 유명하고 체인도 많은 곳 같은데 절반 먹고 다음날 먹어도 크림이 맛있다고 느껴진 곳이라 다음에는 초코가 아니라 생크림으로 먹어보고 싶은곳.\n        ']]",[],"
카페 / 디저트
",만원-2만원,없음,없음,의정부시
12,누벨,경기도 의정부시 의정부동 165-30 1F,0.0,1083.0,1.0,[],[],"
프랑스 음식
",만원-2만원,없음,없음,의정부시
13,아카식레코드,경기도 의정부시 의정부동 194-8 B1,0.0,4227.0,8.0,"[['맛있다', '\n          정말 많이 방문한 카페에요 생크림 맛집  밀크티가 진해서 너무 맛있고 아카식플레이트 갈때마다 먹는데 정말 ... 최고에요 카페 분위기도 너무 좋고 거북이도 있는데 넘 귀엽습니다 ... \n        '], ['괜찮다', '\n          지하에 위치한 레트로풍의 사주카페.옛날 전화기, tv 등 이것저것 소품도 많고 레트로풍으로 꾸며져있습니다.2번정도 방문했고 아메리카노, 카페라떼, 마약토스트를 먹어봤는데 그냥 괜찮았습니다.사장님께서 친절하시고 가게 분위기 좋은 편입니다.\n        '], ['괜찮다', '\n          새로 오픈 했을 때 가고 오랜만에 방문했네요포토존도 많고 분위기가 진짜 의정부 아닌 거 같아서 더 좋아요 뭔가 몽환적이면서 복고풍이랄까?두번째 방문에서는 푸른바다 구슬 에이드 라는 메뉴가 신선해보여서 시켜봤는데 비주얼도 괜찮고 맛도 괜찮았네요사진 찍으러 가면 꼭 한 장 이상 건질 수 있는 곳이에요!\n        '], ['맛있다', '\n          밀크티 너무 맛있어요 위에 올라있는 크림이 고소해요 ㅠㅠ 브라우니는 꾸덕하고 위에 올라가 있는 크럼블?? 은 바삭바삭해요 팬케이크도 약간 짭짤하고 크림이 달콤해서 같이먹으면 궁합이 최고입니당 카페 분위기도 너무 좋아요 적당이 어둡고 사진찍을 수 있는 요소들이 많아요. 무엇보다 의자가 편해서  더 마음에 들어요. 사장님이 친절하고 항상 웃어주셔서 마음이 편안해지는 카페ㅠㅠ 이 카페에 매일 오실 수 있는 분들이 부럽네여 ㅠ \n        ']]",[],"
카페 / 디저트
",만원 미만,13:00 - 22:00,"월, 화",의정부시
14,요가파이어,경기도 의정부시 의정부동 179-6,0.0,12423.0,2.0,[],[],"
고기 요리
",만원-2만원,12:00 - 24:00,없음,의정부시
15,인앤아웃롤,경기도 의정부시 의정부동 179-23,0.0,415.0,2.0,"[['맛있다', '\n          깔끔하고 특이하고 맛나네요\n        '], ['맛있다', '\n          너무 맛있고 색다른 맛 이제까지 이런맛 처음이야\n        ']]",[],"
회 / 스시
",만원-2만원,없음,없음,의정부시
16,금쪽갈비,경기도 의정부시 의정부동 173-7 1F,0.0,1920.0,4.0,"[['맛있다', '\n          양념이 정답! 그냥 양념 없는것이랑 매운맛 조절 가능한 양념 선택해야 하는데 나는 양념이 진짜 맛있었다1차 초벌로 구워서 나오고 자리에서 2차 구워 먹는 곳여기 찍어먹는 소스도 맛있다 그 소스를 2번 리필한 기억 ( ꈨຶ ˙̫̮ ꈨຶ ) 죄송해요 서비스로 나오는 껍데기까지너무 맛있고 직원들 매우 친절함 근데 좀 아쉬운건 첫반째 대기 줄이 있을때가 종종 있어서 주말은 피하고 주중 저녁에 가서 먹게 된다 그리고 두번째 쪽갈비 겉에 발려 있는 양념으로 잘 탄다 그 타기 전까지 맛있게 굽는 방법이 어렵다집게로 돌리며 구워도 왜이렇게 어려운지 ~ 목장갑과 비닐장갑을 줘서 그것을 두겹으로 두고 뜯어먹는데 너무나 맛있다 \n        '], ['맛있다', '\n          쪽갈비 기본이랑 스윗핫 둘 다 넘 맛있어요.ㅠㅠ 술이 쭉쭉 들어갑니당… 고기 부드럽고 초벌되어 나와서 먹기 편해요! 주먹밥이랑 잔치국수도 꼭 먹어주세요!주말 피크타임엔 대기 있어요.. 주말엔 일찍 가시거나 평일 저녁 추천드립니다\n        '], ['맛있다', '\n          오랜만에 너무 맛있게 먹었어요!!!거의 구워져서 나와서 살짝만 구워먹으면 되는거라불편함도 없고!기본이랑 스윗핫 둘 다 너무 맛있어요!!생각보다 양도 많구!!다만 맵찔이인 저한테는 스윗핫도 매워가지고치즈 추가해서 먹었는데 최고ㅠㅠㅠㅠ사장님도 너무 친절하시고조만간 또 가려구요!!!\n        ']]",[],"
고기 요리
",만원-2만원,없음,없음,의정부시
17,다이닝 1324,경기도 의정부시 의정부동 132-25 2F,0.0,2839.0,4.0,"[['괜찮다', '\n          분위기는 좋으나 맛은 평범해요!바질크림파스타 바질맛 너무 약해서 별로였어요ㅠㅠ바질맛이 확 나는 파스타를 좋아하는편이라특색이 없었거요~~ㅠㅠ차라리 매운오일파스타가 괜찮았지만 이것또한 특색있는 맛은 아니라서 한번가고 또 방문하진 않았어요~~뭔가 비주얼만 예쁜느낌이 강한 가게인것같아요..!\n        ']]",[],"
이탈리안
",만원-2만원,없음,없음,의정부시
18,"리얼파스타
                                    (의정부점)",경기도 의정부시 의정부동 176-3 2F,0.0,2142.0,4.0,"[['맛있다', '\n          파스타 가격도 비싸지 않아서 좋았어요.약간 매콤한 토마토 파스타가 맛있네요\n        ']]",[],"
기타 양식
",만원 미만,없음,없음,의정부시
19,삼화반점,경기도 의정부시 의정부동 378-10,0.0,3049.0,2.0,"[['괜찮다', '\n          노포집지인이 어릴적 와봤던 추억의 곳이라 같이 가봄개인적으로 노포집 취향은 아님청결이나 등등의 이유로 ~ 친절하시고 그랬으나 역시 청결부터가 나랑은 안맞는 느낌 맛은 나는 와! 맛있다 느낌 아니였음 그냥 괜찮다 정도였음 가격이 엄청 저렴한 중국집이였다지인은 추억 먹느라 그래도 나보다 맛있었던듯 나는 짜장면은 기본적으로 의정부에선 오형제 손짜장이 제일 맛나는것 같음 그거 먹고 다른거가 맛있다 느낀적이 별로 없는듯 거기 짜장 소스랑 해산물이랑이 가장 맛있다여기는 고기가 조금씩 섞여 있는데 나는 또 그게 맛이 없었네여튼 재방문 의사는 없음 이다 \n        '], ['맛있다', '\n          #경기 #의정부 #삼화반점""절제된 맛의 조화와 구수한 장맛의 멋진 간짜장 한 그릇""1. 의정부에도 짜장면을 맛있게하는 노포 중국집들이 꽤 여럿이 있다. 본인도 몇 군데 찜콩해둔 곳들이 있는데, 그 중 하나인 <삼화반점>에서 유명한 간짜장을 경험해 봤다.업력을 여쭤보니 현재 자리에서 89년 부터 시작하셨단다.  올 해로 33년째다. 잘은 모르지만 그 전부터 영업을 하셨다면 40년 가까이 된 옛날식 중국요리를 맛볼 수 있는 곳으로 볼 수 있다.2. 테이블 6개 정도의 작은 중국집인데, 허리 살짝 굽으신 사부께서 연신 웍질을 하시고 어머니가 보조를 하시는 것 같다.홀은 친절하고 싹싹한 아드님이 맡아 운영을 하시는 전형적인 가족 중식의 식당이다.주위에 아파트 재개발이 한 참 진행중이라 점심에는 공사에 참여하시는 분들이 가득하다.(계속 이렇게 손님이 많으셨으면 좋겠다)3. 간짜장을 부탁드리고 기다리니 주방에서는 연식 웍질하는 소리가 가득하다.볶음밥과 간짜장이 가장 유명하다는 것을 대부분의 손님들이 아시는지 간짜장과 볶음밥 주문이 대부분이라 주방 웍질 소리는 식사 내내 멈추질 않는다.4. 간짜장 잘하는 노포 답게 비주얼은 본인 스타일과 거의 부합할 정도로 완벽하다.잘게 칼질한 양파가 희끝하게 보이고 장의 색은 진한 검은색이다. 면은 순백에 가까울 정도로 하얀색을 유지하고 있으니 간짜장 메니아라면 기분부터 좋아지는 비주얼이다.5. 양파, 양배추, 아주 잘게 칼질한 주키니호박, 돼지고기, 그리고 <대파>가 들어간다.대파가 들어간 간짜장에 대한 기억이 없는 걸 보니 아마도 이집이 본인이 경험한 대파가 들어가는 첫 간짜장인가보다.거무죽죽하고 완벽한 점도를 가진 장은 냄새가 참 구수하다.살짝 물기가 있긴 하지만 오히려 면과 융화가 잘 되게 하는 매개체가 된다.6. 맛은 기가막히다.노포답게 단맛과 조미료는 절제가 확실하고 과하지 않은 수준에서 맛을 돋군다.이집은 장맛이 튀는 간짜장이다. 샤프한 춘장맛이 잘 표현이 되었지만 그 속에서 된장 같은 구수함이 스멀스멀 피어오른다.다른 곳과는 다른 구수함이라 아주 맛있게 먹었다.7. 면빨도 참 좋다.순백의 면이라 부드러울 것이라는 예상과는 달리, 삶기를 잘 조절하셔서 면빨이 너무 무르지 않고 쫀득함을 잘 갖추었다.꽤 진한 장맛과 잘 어울리는 면빨이다.8. 온도감도 참 좋다. 이날은 간짜장 비주얼의 황홀경에 빠져 꽤 사진을 이리저리 많이 찍었음에도 뜨거운 온기가 여전히 남아있다.짜장면이라는 음식의 온도감이 중요하다는 것을 아시는 짜장면 고수시라면 참 맘에 들어하실 곳이다.9. 이집도 사부께서 꽤 연세가 있으신 것 같다.아드님이 주방을 배우시는 것 같지가 않아 맛있는 간짜장을 먹은 기쁨과 함께 이집이 사라지면 어쩌나... 하는 걱정의 마음도 생기는 식사였다.사부, 사모님 건강 잘 유지하셔서 오래 맛볼 수 있으면 좋겠다.PS: 덤으로 삶은 계란 반쪽을 주시니 참 정겨다. 단면도 7-80년대 유행하던 물결무늬 칼로 물결컷!!! ㅎㅎPS2: 가게에선 해물덮밥을 밀고계신다. 아마도 잡탕밥 스타일일 듯 한데 기회 되면 먹고싶은 메뉴. #동네식당응원프로젝트#먹어서응원\n        ']]",[],"
정통 중식 / 일반 중식
",만원 미만,없음,없음,의정부시
