,title,location,estimation,viewCount,reviewCount,reviews,menus,food_type,money_range,open_time,break_time,metro_station
10,마루기,서울시 동대문구 이문동 287-18,0.0,32325.0,36.0,"[['맛있다', '\n           외대 앞에서 뭐 먹을까 고민하다가 발견해서 들어감! 카라이시오라멘과 매운돈코츠라멘 둘 다 매운맛 1단계로 주문 ㅎㅎ +생맥주 두잔... 라멘 깔끔하고 맛있었음 생맥주도 진짜 시원! 탄산이 살아있었음 생활의달인도 나오시고 라멘 고수신 것 같았음 잘 먹었습니다❤️\n        '], ['괜찮다', '\n          냉라면 9500히먀시쥬까를 처음 먹은게 미국 시골 마을이였는데 국물이 거의 없어서 비벼 먹는 스타일이였어요. 일본에서 먹은 것도 비슷해서 중화햄과 게맛살, 오이, 계란 지단등을 길게 썰어서 섞어 먹는 것이였어요.한국에 오니 중화냉면처럼 국물이 흥건한 스타일이네요. 마루기도 국물이 많아요. 맛은 단짠이랄까요. 은은한 단맛에 짭쪼름한 간장. 고명으로 올린 야채가 국수처럼 가늘어요.\n        '], ['괜찮다', '\n          외대 어느 골목 2층의 가게. 기본중의 기본 돈코츠 라멘으로 주문. 특별한 임펙트 없이 무난무난한 맛의 라멘. 맛, 가격, 친절도 전부 다 무난무난. 망고플레이트 3.6점 정도의 가게\n        '], ['맛있다', '\n          냉라면이 제일 맛있고돈코츠라면은 그냥저냥돈부리는 다른 메뉴에 비해 별루..\n        '], ['맛있다', '\n          엄청 친절하시고 엄청 빨리 나와요 근데 양도 진쩌 푸짐 재료 팍팍 쓴거 느껴지고 왜 생활의 달인 나온줄 알겠어용 홍대쪽 라멘집에 비하면 베스트라고 할순 없겠지만 외대맛집중 손꼽힌다 생각해요 매운 미소 라멘은 불맛 참 좋았어요 해물도 많고 2인분 처럼 푸짐 기본 소유라멘 아주 담백하고 맑아요 개인적으로 담백한게 좋아해서 느끼한 라멘이 아니라서 저는 만족 했어요 타코야끼 6 pcs 에 3처넌 인데 가성비도 좋았음!\n        ']]",[],"
라멘 / 소바 / 우동
",만원 미만,11:00 - 21:00,일,동대문구
11,허브영양족발,서울시 동대문구 이문동 304-15,0.0,25003.0,20.0,"[['괜찮다', '\n          — 이 가격에 이 정도면 혜자다 —흐물거리는 따족을 좋아한다면 가볼만한 허브영양족발! 따뜻하고 포슬거리는 족발과 보글보글 끓여져 나온 순대국을 한모금 먹으면, 술이 나를 부른다........\n        '], ['맛있다', '\n          내사랑 허브 족발 맛있다 가성비도 좋고 먹고가면 서비스로 주시는 선지해장국도 좋다! 막국수도 맛있고 족발자체도 맛있다 난 동네에서 여기가 으뜸이다으앙 맛있어\n        '], ['맛있다', '\n          불족에서 숯불향 확 나고 정말 갓존맛입니다..ㅠㅠ선지도 오지고 지리고 서비스같지가 않고 너무 맛나요ㅠㅠ\n        '], ['맛있다', '\n          망플에 너무 실망하게 된 족발 베스트 23하필 애정하는 족발이 먹고싶은 날,하필 모르는 맛있는 곳이 있나 궁금했는데,하필 앱에서 족발 베스트 23을 봐서굳이 찾아갔을까느낌이 올때가 있는데, 왠지 입구에서 머뭇머뭇 고민하다 망플을 신뢰해보기로 했으나 어디서 저렴한 족발을 받아 그대로 쓰는 것처럼 정말 맛 없는 족발이고, 국수나 부추무침은 식초맛 밖에 안나고.족발뿐 아니라 전체적으로 음식을 못 하는건 이해하겠는데, 홀을 비우고 다 밖에서 놀고 있는건...기대치가 달랐으면 어땠을까...\n'], ['괜찮다', '\n          유명해서 갔는데.. 맛이 없진 않은데 가격에 비해 양이 적음\n        ']]",[],"
고기 요리
",2만원-3만원,15:00 - 02:00,"첫째, 셋째 수",동대문구
12,베이크어데이,서울시 동대문구 이문동 288-17 윤산빌딩 1F,0.0,7464.0,11.0,"[['괜찮다', '\n          2020.10.19맛있었던 기억으로 재방문했다.치즈케이크 시키고싶었는데 솔드아웃이어서 아쉽지만 다른디저트 주문...저번엔 맛있게 먹었는데 이날은 그냥 그랬다. 음료양도적고..디저트 맛은 괜찮은데 가격이 비싸다...두번째사진은 크림브륄뤠? 인데 먹다보니 느끼했다.다음엔 다른 곳을 알아볼까싶은...ㅎ\n        '], ['맛있다', '\n          먹기 전에 사진을 안 찍으면 안 찍었지 사진 찍는 걸 까먹는 일이 거의 없는데 이 날 휘낭시에 보자마자 주체 못하고 일단 먹고 봤습니다. 다이어터 폭주하게 하는 맛에 그저 황홀할 뿐,, ㅎ딸기 수플레 카스테라, 발로나 초콜릿 휘낭시에, 유자 파운드. 셋 다 맛있었는데, 딸기 수플레 카스테라가 가장 무난했어요. 유자 파운드가 생각보다 맛있었고, 하프 사이즈로 구매할 수 있어서 좋았습니다 :)\n        '], ['맛있다', '\n          2020.02.26친구랑 놀 때 밥 먹고 카페 가는데 배보다 배꼽이 더크다. ^^ 밥은 인당 8000원, 카페에선 인당 10000원을 쓴듯 ㅋㅋ사진을 못 찍었는데 디저트 종류가 꽤 많다. 인스타를 보면 메뉴가 조금씩 바뀌는 듯하다.우리가 시킨 건 스콘, 딸기소보로버클, 플레인치즈케이크!딸기소보로버클은 위에 바닐라 아이스크림을 올려주시는데 시원하고 조화롭다!스콘은 그닥 좋아하는 편은 아니었지만 맛있었고, 가장 맛있었던 건 플레인치즈케이크!!!!! 아 너무 맛있다. 시원하고 촉촉하고... 작지만 ㅠ 맛있는 ㅠ 치즈케이크..다들 드셔보시길..가격은 5000원대...학생 기준 조금 비싼감은 있지만 맛있으니까 그 돈 낼 가치가 있다는 생각이 들었다.조용하고 잔잔한 분위기에 맛있는 디저트가 먹고싶다면 추천\n        '], ['맛있다', '\n          “외대 근처에 몇 안되는 디저트 맛집”개인적으로 외대 디저트 양대산맥이라고 생각하는 이곳, 베이크어데이. 저는 까놀레와 마들렌같이 쪼그만 디저트를 굉장히 선호하는 편이라 이곳 정말 좋아해요. 주인 언니도 친절하시고 전반적으로 수다떨기 좋은 곳이에요! 커피도 맛있는 편이고(산미 있어요!) 무엇보다 음료 중에 시트러스 그레이와 라벤더 음료가 정말 맛있어요. 약간, 스파하는 느낌이라고 해야하나..? 특히 라벤더 음료는 진짜 라벤더 이벤트탕 먹는 느낌??? 근데 절대 맛없는 게 아니라 진짜 맛있어요(´༎ຶོρ༎ຶོ`)오랜만에 만난 친구랑 수다떨때나 다른 학교 친구 왔을 때 같이 가기 너무 좋은 곳이에요! 다만 이문동 물가 치고 다소 비싼 가격,, 이 제가 생각하는 유일한 단점입니다ㅠㅠ\n        '], ['맛있다', '\n          외대 정문 인근의 디저트 카페 :)출근하기 전에 잠깐 들러서 딸기 소보로 버클과 얼그레이 파운드를 포장했어요!딸기 소보로 버클은 부들부들하면서 중간 중간 딸기 잼(?)이 있어서 상큼 달달하고 소보로 덕에 식감이 다양해서 좋았어요! 얼그레이 파운드는 얼그레이 향이 좀 약해서 아쉬웠는데, 묵직한 정도는 맘에 들었어요. 향이 좀 더 진했다면 매일 가서 사 먹었을 지도,,, ㅎㅁㅎ디저트 류는 생각도 못하던 이문동에 단비같은 곳입니다 희희 당연 재방문 의사 있어요!\n        ']]",[],"
카페 / 디저트
",만원 미만,없음,없음,동대문구
13,르안타이,서울시 동대문구 이문동 325-51,0.0,18079.0,20.0,"[['맛있다', '\n          깔끔한 맛의 타이집. 외대 10학번인 여친의 원픽 타이이니 할 말은 다 했지. 전에 뿌빳풍 커리를 맛나게 먹었었는데 요즘은 안 하나 봄.\n        '], ['맛있다', '\n          재방문 의사 흘러넘침.맛, 분위기, 사장님 ☆완벽★Bahut badhiya\n        '], ['괜찮다', '\n          파일애플 볶음밥이랑 똠양꿍 먹었어요... 한국 사람입에 맞춘 라이트한 느낌 ㅠㅠ 태국사람이 하는 찐한 똠양뀽 기대하면 실망 제가 2개만 먹어 그롤 수도....분위기는 깔끔 하고 조용... 막 태국음식같은 동남아 특유의 맛이 약해 아쉬워요 \n'], ['맛있다', '\n          맛있음\n        '], ['괜찮다', '\n          아임파이, 미스사이공 근처에 있는 태국음식점 입니다. 제가 아는한 외대근처 유일한 태국음식점인듯. 저녁시간에 방문했는데 금세 자리가 다 차고 웨이팅을 할만큼 인기가 좋았습니다. 네명이서 총 세가지 음식을 시켰는데 제일 맘에 들었던거는 푸팟퐁 커리였습니다. 다른 곳에서는 비싸서 접근성이 안좋은 음식이었는데 가격도 18000원이면 합리적이고 소프트크랩의 양도 많았습니다. 게도 잘 튀겨져서 먹는데 문제 없었고 달달한 커리와 밥과 잘 어울렸습니다. 팟타이는 새우와 닭고기중에 선택할수 있습니다. 맛은 메뉴판 소개 그대로 매콤.새콤.달콤한 맛이었습니다. 맛있지만 흔히 먹을수 있는 전형적인 팟타이였습니다. 똠얌꿍에는 쌀국수를 추가해서 먹었는데 개인적으로는 너무 자극적이어서 입맛에 맞지는 않았습니다. 똠얌꿍 특유의 시큼한 맛보다는 매운맛이 강조되어서 손이 덜가는 똠얌꿍이었습니다. 전반적으로 외대근처에서 태국음식을 맛볼수 있는 곳이라는 메리트도 있고 음식들도 맛이 괜찮아서 인기가 있는곳인것 같습니다. 단 저희가 갔을때는 음식이 상당히 늦게 나와서 꽤 오랜시간 기다려야 해서 불편했던 점도 있었습니다. 다음 방문시에는 볶음밥 종류를 먹어 볼 생각입니다.\n        ']]",[],"
태국 음식
",만원 미만,월-금: 11:30 - 22:00 토-일: 12:00 - 21:00,없음,동대문구
14,39돈가스,서울시 동대문구 이문동 305-74,0.0,13301.0,17.0,"[['맛있다', '\n          외대앞역 근처 브레이크 타임이 없는 맛집.서너 시 애매한 시간에 밥집을 찾고 찾다가 방문했다. 학원 다니던 시절 학원 앞에서 먹었을 법한 향수를 일으키는 곳이었다.피자 돈가스가 유명하다는데 무지하게 맛있었다.치즈가 수북하고 바삭하고 짜고 고소하고 최고였다. 지금도 왕왕 생각나는 자극적인 맛이다. 매운맛 왕돈가스를 주문했다. 분식점 스러운 매운 맛(캡사이신?)이 나는 돈가스였다.느끼함을 잡아주나 그렇게 막 매력적이진 않았다. 피자돈가스의 압승이다. 피돈 먹으러 또 가고싶다.\n        '], ['괜찮다', '\n          다녀온지 좀 오래된 리뷰가 되겠네요^^;외대 학생들에게 잘 알려져 있는 돈까스집인거 같아요~ 대부분 어린 학생/ 커플들이 앉아 있었구요~ 좌석이 넉넉한 느낌은 아니고 분식집 느낌이였어요~ 편하고 여유로운 공간은 아니였고, 돈까스를 튀기기 때문인지...전체적 공기도 살짝 기름진 향이 느껴지네요;;가격대가 좀 올랐다는 얘기를 들었지만, 사이즈나 맛이나 가격을 보더라도 적당하다는 생각이 드네요.크림카레돈가스와 피자돈가스를 주문하고 새우튀김을 추가했어요~각각 소스의 맛도 나쁘지않고, 가볍고 무난하게 즐기기엔 괜찮다는 생각이 듭니다.돈가스의 종류도 다양하니 취향에 따라 골라먹을 수 있구요~ 돈까스의 두께도 아주 얇은건 아니여서 나름 든든하게 먹을 수 있겠네요.\n        '], ['별로', '\n          3900원이었을땐 가성비 괜찮은 돈까스집이었지만 이름보다 2000원이나 오른 가격에,심지어 저번 피자돈까스를 먹을 땐 소스에서 상한 맛이 났다. 두 번 다시는 안 갈 집.\n        '], ['괜찮다', '\n          예전 리뷰와 메뉴 및 가격이 꽤 다릅니다. 메뉴가 추가되고 변경되는 시간만큼 이 자리에서 꽤 오래 영업을 하셨다는 것이니 그만큼 수요 혹은 입소문이 있었을텐데 19년이 되어서야 방문 ^^..크림카레 돈가스(6500원)를 먹었습니다. 돈가스 튀김이 상당히 빠삭빠삭하고 위에 올라간 크림 카레 소스도 맛있었어요 :) 음, 전반적으로 괜찮은데 굳이 제가 다시 꼭 가야지 하고 찾아갈 거 같진 않아요. 누가 가자고 하면 가겠지만..? 아, 여기는 피자 돈가스가 유명하다고 해요. 다음에 재방문할 일이 있다면 먹어보고 싶어요. \n        '], ['괜찮다', '\n          장. 옛날엔 3900원이었다고한다 지금은 조금 오름 그래도 저렴한 돈가스 외대생들이 먹기에 학식보단 나은 저렴한 점심먹기좋음단. 엄청맛있는거 기대하고 멀리서찾을...그거는아님 팁. 현금좋아하심\n        ']]",[],"
기타 한식
",만원 미만,10:30 - 20:30,없음,동대문구
15,화덕고,서울시 동대문구 이문동 326-10,0.0,10151.0,6.0,"[['맛있다', '\n          학교다닐때 뻔질나게 다녀서 사장님이랑 안면도 튼곳 몇년만에 갔는데도 알아보시던^*^; 화덕에서 초벌한 고기를 꼬챙이에 꽂아 나오는 곳이에요 솔직히 고기맛 자체로만 놓고보면 워낙 맛있는 집들이 많다보니까 굳이 찾아갈 정도라곤 못해요 근데 대학가 가성비로 따졌을때는 이만한 곳도 없어서 근방에서 갈만한데로는 추천하고 싶어요 먼저 고기를 시키면 서비스 껍데기 한장씩은 꼭 주시구요 구워먹을 신김치 말고도 겉절이가 나오는데, 고기보다도 겉절이 맛집같은... 매번 레시피가 궁금해요 여쭤볼수도없곻ㅎㅎㅎ엄청 달짝하면서도 진짜 계속 땡기는 맛이라 그냥 밥에 김치만도 먹고싶어요 정말ㅋㅋㅋㅋㅋ 그리고 큰 뚝배기에 된장찌개까지 나와서 주머니 가벼운 학생들한테는 진짜 최고 무엇보다 사장님께서 한결같이 친절하신게 가장 큰 장점인 곳이라 더 잘됐으면 좋겠어요\n        '], ['맛있다', '\n          대학가 고깃집에서 이 정도면 완조니 괜차는 거 아니게쒀요...가격듀 괜찮고 양은 보기엔 적어보이는데 먹고나면 배불러요 겉절이도 맛있고 된장찌개도 맛있고 알바생 사장님 다 친절하구...칭찬합니당\n        '], ['괜찮다', '\n          #삼겹살7,000(x2인분) #추억의도시락외대 삼겹살집 중에 가장 괜찮은거같아요~ 가성비 짱입니다ㅋㅋ 두툼삼겹살 조아하는데 국내산 아니라도  맛있네요 양도 많은편이고 된찌 서비스에 반찬으로나오는 겉절이는 술안주로 최고... 심지어 도시락도 맛있어요 고기보다도 도시락이랑 겉절이를 더 맛있게먹은듯!! 조합좋고 가성비짱짱 음식점 분위기도 깔끔 깨끗 청결 트렌디해서 조아써요ㅋㅋ\n        '], ['맛있다', '\n          가성비 ⚫️⚫️⚫️⚫️⚪️맛 ⚫️⚫️⚫️⚫️⚪️분위기 ⚫️⚫️⚫️⚪️⚪️재방문의사 90아 덩말 사장님 손도 느리고 알바 굼떠서 속 터지지만 맛있어서 용서. 화덕 속에서 고기를 초벌하고, 저엏게 단두대에 머리 매달듯 보여 준 다음(포토타임) 바삭 구워 먹는다. 두툼하고 촉촉!양은 좀 적어 여자 둘이 3인분에 도시락 싹싹 비웠다. 청양고추 듬뿍 들어간 된장찌개와 꼬소한 겉절이가 별미. 찌개와 겉절이 또한 고기 3인분째 먹는 중 느지막이 나왔지만 맛있어서 용...서\n        ']]",[],"
고기 요리
",만원-2만원,17:00 - 24:00,없음,동대문구
16,깐띤,서울시 동대문구 이문동 288-55 2F,0.0,9881.0,11.0,"[['괜찮다', '\n          꽤나 기름집니다 고수 안좋아하시더리도 고수 넣어서 드셔보세요. 그냥 먹으면 이곳 국물의 맛이 덜해져요 갈비가 통으로 드러가서 기름이 아주 진하게 배어있어요. 그러다보니 금방 물리고 무겁게 느껴져요. 고수를 넣어 먹어야 완전한 느낌을 느낄 수 있더라구요 고수를 안좋아하더라도 이 국물에 고수를 넣으면 고수 향이 향긋해지는 효과! \n        '], ['맛있다', '\n          배달로만 먹어봤는데 큼지막한 등뼈가 들어가있는 등뼈쌀국수 맛있다! 국물도 베트남 느낌.. 안 가봤지만..ㅋㅋ\n        '], ['괜찮다', '\n          혼면 세트(우삼겹 쌀국수+미니 껌스언)에서 매운 우삼겹으로 바꿔서 시켜먹었어요. 매운 우삼겹,, 매워봤자 얼마나 맵겠어 싶었는데 꽤 매웠어요. 깐띤 시그니처(?)인 등뼈 쌀국수는 이틀 내내 품절이라 못 먹어서 아쉬움...쌀국수 보다는 껌스언이 맛있었어요. 배달 시켜서 그런가 쌀국수는 면이 따로 노는 느낌이 컸습니다 :(\n        '], ['맛있다', ""\n          홀린듯 들어간 깐띤.오후의 햇살, 인테리어, 음식냄새때문에 '내가 낮잠을 자면서 꿈꾸고 있나?' 싶은 식당이었습니다.뒤이어 나온 가장 기본메뉴 등뼈쌀국수 비쥬얼 보고도 꿈을 꾸는게 아닌가 싶었어요.\n        ""], ['괜찮다', '\n          반쎄오. 쌀국수\n        ']]",[],"
베트남 음식
",만원 미만,11:00 - 21:00,없음,동대문구
17,포컵스,서울시 동대문구 이문동 288-20,0.0,4572.0,7.0,"[['별로', '\n          사장인지 뭔지 남자 직원 정말 불쾌한 응대. 덧붙여서 커피 진짜 맛없음. 마밤머신에 피크그라인더까지 쓰시던데 뭔 그런 말도 안되는 재떨이 맛 커피가 나오는지 모르겠네요. 외대에서 유명함. 맛없는 카페로\n        '], ['맛있다', ""\n          떠들기에도 공부하기에도 모두 분위기 좋아요지하, 1층, 2층 있고 3층도 있는데 약간 단체석같은 느낌더치커피 주문했는데 무난했어요 근데 컵이 마음에 안듦2층좌석 창가자리에 앉으면 맞은편 카페가 반짝거리고 예뻐서 기분이 좋아져요근데 매장음악이 자꾸 7080 라이브카페에서 흐를법한 노래만 나와서 좀,,; 조하문..산울림...둘다섯....듣다가 이문세에서 진짜 화났음아 그리고 일부러 본건 아니고 여자화장실에서 나오다 남자화장실이 활짝 열려있어서 봤는데....리뷰에 써있던 것처럼 무슨 변기가ㅋㅋㅋㅋㅋㅋㅋ황금 변기ㅋㅋㅋㅋㅋㅋㅋㅋㅋ'럭셔리' 그 자체였습니다 남성분들 꼭 와보시길카페에서 육포 안주파는것도 신기하네요 \n        ""], ['맛있다', '\n          나맘 알고 싶은곳 10점만점 10점 충족 탈외대앞 분위기 사장님이 하나부터 열까지 신경쓴 티가 나는 집 \n']]",[],"
카페 / 디저트
",만원 미만,없음,없음,동대문구
18,"베브릿지
                                    (외대 본점)",서울시 동대문구 이문동 288-63,0.0,13063.0,14.0,"[['맛있다', '\n          — 조그만 외대 창업자들이 어느덧 지점을 여러개나! —외대의 정체성을 대표하는 카페. 나라별 세계여행하는듯한 느낌을 받을 수 있다.각국을 대표하는 여러 음료와 시즈널 메뉴를 통해 여러 다양성의 조화를 맛볼 수 있는 곳.작은 사무실에서 창업해, 홍대, 다시 외대로 돌아오기까지 예비 창업 꿈나무의 마음을 두근거리게 한다.외대 본점뿐만 아니라 곳곳에 지점이 보이면 반갑다.초심잃지 않고, 쭈욱! 맛있었으면!#학부투어 #추억회상\n        '], ['맛있다', '\n          망고주스를 마셨는데 토핑으로 올라간 망고가 달고 맛있었다.주스 당도를 0으로 주문했더니 인공적인 단 맛이 아니라 망고 자체의 달달함만 담겨서 마음에 들었음.메뉴가 다양하고 전부 다 맛있어 보이는 것들이라 하나하나 뿌시는 재미가 있을 듯.\n        '], ['괜찮다', '\n          맛은 있지만 은근 가격이 쎄요 ㅠㅠ 맛도 다른 여타에 비해 특별함은 모르겠음 대신 다양함이 좋고 항상 분위기가 너무 시끌 ㅠㅠ 대신 주변식당 영수증으로 10프로 할인과 개강 행사 같은건 해서 좋아요 ㅎ \n        '], ['맛있다', '\n          .\n        '], ['맛있다', '\n          가성비 ●●●●○맛 ●●●●○분위기 ●●●●○재방문의사 90외대 창업동아리에서 파생된 세계음료 전문점. 듣도 보도 못한 음료가 많아 복불복일 수 있기 때문에 한두 가지 음료를 깊이 파는 매니아층이 많다. 각 음료 매니아들의 설명에 따라 후기를 적어 보겠음!망고컵빙수 : 외대의 명물. 미친듯이 큰 컵이 넘치도록 면빙수가 올라가고 밑에 스무디와 펄, 망고 과육이 깔려 있음. 4500원. 한 끼 식사로 때워도 될 만큼 어마어마함. 얘 때문에 외대앞 빙수집들이 불황.쩐쭈나이차 : 베브릿지에는 밀크티만 해도 네다섯 종류는 되는데 그 중 가장 진한 것. 펄에서 달달한 대추맛이 난다. 음료 자체는 3:15pm 밀크티 맛? 무난한 편.누룽지프라페 : (한 모금 먹은 친구가 머뭇거림) ""음...괜찮아...맛있어! 좀 미숫가루 느낌도 나고 어... 식사 대용으로도 괜찮을 것 같아 ●●아 너도 맛있지? 아니 맛없는 게 아니라 독특한 거라고...""맛차프라페 : (녹차덕후인 친구가 먹고) ""야 나는 이것만 먹을래 겁나 진하고 부드러워 야 스벅 프라푸치노 필요없어 야 대박이야 진짜"" 모히또 : 주문한 동생은 맛있게 먹음. 뺏어먹어 본 친구는 헛구역질함. 라임 향이 강하진 않지만 굉장히 새큼하고 약간 떫음. 침샘 마른 분들에게 추천결론 = 혼또니 취향데쓰네 존중 구다사이...\n']]",[],"
카페 / 디저트
",만원 미만,월-금: 10:00 - 23:00 토-일: 10:00 - 22:00,없음,동대문구
19,가야가야,서울시 동대문구 이문동 305-130 1F,0.0,5951.0,10.0,"[['괜찮다', '\n          워낙 돈코츠라멘을 좋아해서 가끔 라멘 땡길 때 가서 먹었었다. 다른 분들 리뷰처럼 국물이 많지는 않다. 면이 살짝 단단하게 씹히는 느낌인데 내 입맛에는 잘 맞았다! 계란이랑 차슈 추가해서 먹으면 진짜 배부르게 먹을 수 있음 다만 가성비가 좋은 편은 아닌 듯하다. 분위기는 진짜 일본 라멘집 같고 좋지만 테이블이 몇 개 없고 좁다! \n        '], ['맛있다', '\n          2017.06.09라멘 처음 먹어보는거라서 뭐 먹을까 고민하다가 매콤한 탄탄멘 선택.양이 적을거라는 예상과 달리 매우매우 많아서 배가 불렀다.분위기도 좋았다. 달걀 추가해서 먹을걸! 그게 좀 아쉽다\n        '], ['괜찮다', ""\n          170512.맛\xa0★★★☆분위기\xa0★★★\xa0가성비\xa0★★☆\xa0재방문\xa0의사\xa0있음\xa0주문한\xa0메뉴\xa0(1명\xa0방문)\xa0돈코츠\xa0차슈멘\xa0-\xa09000원\xa0아지츠케\xa0타마고\xa0(하루\xa060개\xa0한정)\xa0-\xa01000원\xa0총\xa010000원예전에는\xa0외대 앞 일본 라멘하면'마루기'가 제일 먼저 나왔는데,나는 사실\xa0마루기를\xa0별로\xa0좋아하지 않는다.'일식'으로\xa0한정지었을 때는분명\xa0무난하고\xa0괜찮은 식당이지만,'라멘'으로\xa0한정지었을 때돈코츠의\xa0진한 육수를 좋아하는 나로서는도저히 맛있다고 할 수 없는 라멘이라서...그러다 우연히 새로 생긴\xa0라멘집이 있다고 해서혼자\xa0비오는 날 한 번 찾아가 본がやがや (가야가야) !물론 내가\xa0군대\xa0다녀오고\xa0휴학까지 했어서생긴지 조금 됐음에도\xa0여태 모르고 있었던 것이지만어쨌든 이제라도 알아서 가게 된\xa0가야가야!메뉴는\xa0돈코츠와\xa0미소 라멘,탄탄멘과\xa0소바까지\xa0면류를 주로 팔고가격대는\xa08000-9000원대.근처\xa0경쟁집이라고 할 수 있는마루기에 비해\xa0가격은\xa0좀 더 높지만면류에\xa0특화되었다는 점이 눈에 띄었다.가게는\xa0조금 좁았지만나름 인테리어를 신경 쓰신 느낌이 났고혼밥하기 좋은 자리도 꽤 많아서 좋았다.나는\xa0돈코츠 라멘에\xa0차슈가 더 올라간돈코츠 차슈멘에,하루 60개 한정으로 판매하신다는아지츠케 타마고를\xa0추가해서 주문했다.밑반찬을 먼저 내주셨는데,개인적으로는\xa0부추절임이 꽤 맛있었다.주문한지 15분 정도 지난 후 나온돈코츠 차슈멘과\xa0아지츠케 타마고는생각보다 괜찮았다.비슷한 가격의\xa0홍대 라멘집에 비하면당연히\xa0조금 떨어지는 퀄리티였지만,외대 근처에서 이 정도 라멘이라면 뭐.물론\xa0차슈랑\xa0타마고\xa0둘 다\xa0추가된\xa0메뉴라서괜찮다고 느끼는 것 같기도 했지만,그래도 분명\xa0마루기의 라멘보다는\xa0나았다.몇 가지\xa0아쉬웠던 점을 꼽아보자면차슈가 너무 얇다는 점과국물이 너무 적었다는 점.사실\xa0국물은 먹다보니그렇게 적다는 느낌이 들지는 않았지만,타 라멘집에 비해 적어서 그렇게 느껴졌고,차슈는 정말 너무 얇았다.그렇다고 토치로 구운 흔적도 없어차슈라기엔\xa0얇게 저민 수육\xa0같은 느낌.그래도 개인적으로\xa0아지츠케 타마고는꼭\xa0추천하고 싶다.이렇게\xa0제대로 된 반숙 계란\xa0은근 찾기 힘든데,하루 60개 한정이라고 하니혹여 이 곳에서 먹게 된다면 꼭\xa0추가하시길!외대앞에서 굳이라멘을 먹으려면 가야가야.솔직히\xa0라멘만 취급하고,가격도 조금 더 비싸므로마루기보다는\xa0더 나은 맛을 보여줬지만,그래도 여전히\xa0타 지역 라멘집들에 비하면경쟁력이\xa0좀 많이 떨어진다.그나마 이 곳의\xa0장점이라고 할만한아지츠케 타마고만 해도,사실은\xa0우마이도가\xa0더 맛있었기 때문에...사실\xa0외대 앞에서굳이 라멘을 먹어야 하나 싶지만,그래도\xa0굳-이 먹겠다면일본 라멘으로 한정했을 때역시(어쩔 수 없이)\xa0가야가야를\xa0추천한다.* 혹여 가게된다면 돈을 조금 더 내더라도나처럼 이것저것 추가해서 먹길 바란다.추가 안했다가 별로라고 욕하지 마시길...ㅜㅠ\n        ""], ['괜찮다', '\n          가성비 ●●●○○맛 ●●●○○분위기 ●●●●○재방문의사 75면이 얇고 국물이 담백한 편. 돈코츠 차슈멘 속 고기는 차슈 보다는 종잇장같은 편육에 가깝지만 잡내가 없어 괜츈. 인테리어 깔끔, 일본 분이 영업한다고 한다. 라멘 이외에도 탄탄멘 등 선택의 폭이 넓다. 다만 아쉬운 점은 국물이 너무 적고 가격대가 높아 이문동 라멘경쟁에서 밀려나기 쉽다는 것.\n        ']]",[],"
라멘 / 소바 / 우동
",만원 미만,11:00 - 21:00,없음,동대문구
